"Format","MoTeC CSV File",,,"Workbook","Samples"
"Venue","barber full",,,"Worksheet","grip factors export"
"Vehicle","lamborghinievogt3",,,"Vehicle Desc","lamborghinievogt3"
"Driver","Joao G Alves",,,"Engine ID",""
"Device","ADL"
"Comment","baseline.sto",,,"Session","Test"
"Log Date","05/04/2022",,,"Origin Time","0.000","s"
"Log Time","23:09:48",,,"Start Time","0.000","s"
"Sample Rate","100.000","Hz",,"End Time","260.317","s"
"Duration","260.317","s",,"Start Distance","0","m"
"Range","entire outing",,,"End Distance","10358","m"
"Beacon Markers","98.317 183.236 "


"Time","Distance","Ground Speed","G Force Lat","G Force Long","Lap Distance","Tyre Pres FL","Tyre Pres FR","Tyre Pres RL","Tyre Pres RR","Throttle Pos","Brake","Steering Wheel Angle"
"s","m","km/h","G","G","m","kPa","kPa","kPa","kPa","%","%","rad"


"111.000","4063","130.2816845","-2.09904768","0.42314792","507.37396","169.966544","168.239792","169.956224","168.640224","100.000000","0.000000","-1.16619680"
"111.010","4063","130.4493074","-2.09251382","0.48165306","507.73362","169.967648","168.239638","169.956973","168.640224","100.000000","0.000000","-1.17494811"
"111.020","4063","130.6196444","-2.08065101","0.51094414","508.09357","169.968765","168.239498","169.957741","168.640224","100.000000","0.000000","-1.18313573"
"111.030","4064","130.7954097","-2.05813027","0.48180710","508.45407","169.969907","168.239382","169.958547","168.640224","100.000000","0.000000","-1.19019595"
"111.040","4064","130.9717693","-1.99907469","0.47500500","508.81514","169.971050","168.239274","169.959341","168.640224","100.000000","0.000000","-1.19679202"
"111.050","4064","131.1484262","-1.92175168","0.47937036","509.17648","169.972192","168.239168","169.960128","168.640224","100.000000","0.000000","-1.20315600"
"111.060","4065","131.3169615","-2.09764566","0.46436671","509.53871","169.973363","168.239014","169.960934","168.640224","100.000000","0.000000","-1.20802848"
"111.070","4065","131.4841674","-2.23047024","0.45128391","509.90113","169.974531","168.238874","169.961741","168.640224","100.000000","0.000000","-1.21223813"
"111.080","4065","131.6487145","-2.27715600","0.44204281","510.26391","169.975693","168.238758","169.962547","168.640224","100.000000","0.000000","-1.21512211"
"111.090","4066","131.8122708","-2.26485776","0.43768452","510.62703","169.976854","168.238650","169.963354","168.640237","100.000000","0.000000","-1.21681278"
"111.100","4066","131.9753318","-2.22306752","0.43576764","510.99032","169.978016","168.238544","169.964160","168.640256","100.000000","0.000000","-1.21790680"
"111.110","4067","132.1369413","-2.12028925","0.43156879","511.35442","169.979178","168.238429","169.964995","168.640256","100.000000","0.000000","-1.21790680"
"111.120","4067","132.2976200","-2.03611139","0.43073093","511.71879","169.980339","168.238314","169.965830","168.640262","100.000000","0.000000","-1.21790680"
"111.130","4067","132.4564370","-1.98913437","0.43661503","512.08369","169.981501","168.238198","169.966666","168.640282","100.000000","0.000000","-1.21790680"
"111.140","4068","132.6169359","-1.97738051","0.43233942","512.44918","169.982675","168.238090","169.967507","168.640288","100.000000","0.000000","-1.21790680"
"111.150","4068","132.7782758","-1.98323824","0.42298396","512.81496","169.983856","168.237984","169.968352","168.640288","100.000000","0.000000","-1.21790680"
"111.160","4068","132.9383923","-1.99431366","0.41490885","513.18127","169.985056","168.237888","169.969197","168.640307","100.000000","0.000000","-1.21740942"
"111.170","4069","133.0973983","-2.00222954","0.40705423","513.54779","169.986256","168.237773","169.970045","168.640320","100.000000","0.000000","-1.21687896"
"111.180","4069","133.2541832","-2.00382630","0.39964061","513.91473","169.987456","168.237619","169.970899","168.640320","100.000000","0.000000","-1.21628232"
"111.190","4070","133.4138481","-1.97641981","0.40319639","514.28219","169.988656","168.237478","169.971760","168.640333","100.000000","0.000000","-1.21475742"
"111.200","4070","133.5749530","-1.93451168","0.41223688","514.64992","169.989856","168.237344","169.972624","168.640352","100.000000","0.000000","-1.21276840"
"111.210","4070","133.7336248","-1.90872579","0.40423485","515.01846","169.991075","168.237258","169.973536","168.640352","100.000000","0.000000","-1.20928811"
"111.220","4071","133.8906516","-1.89015469","0.39838594","515.38730","169.992288","168.237149","169.974429","168.640365","100.000000","0.000000","-1.20484650"
"111.230","4071","134.0443884","-1.88601315","0.39684330","515.75670","169.993488","168.236995","169.975283","168.640403","100.000000","0.000000","-1.19848222"
"111.240","4071","134.1992125","-1.88680870","0.40023351","516.12654","169.994720","168.236867","169.976182","168.640429","100.000000","0.000000","-1.19046061"
"111.250","4072","134.3545805","-1.89007280","0.40609016","516.49660","169.995968","168.236752","169.977104","168.640448","100.000000","0.000000","-1.18161032"
"111.260","4072","134.5094438","-1.95734730","0.40750954","516.86735","169.997235","168.236627","169.978006","168.640467","100.000000","0.000000","-1.16878222"
"111.270","4073","134.6647127","-2.00764704","0.41018744","517.23837","169.998493","168.236499","169.978912","168.640483","100.000000","0.000000","-1.15522494"
"111.280","4073","134.8207926","-2.02399728","0.41538236","517.60991","169.999731","168.236365","169.979824","168.640493","100.000000","0.000000","-1.14020930"
"111.290","4073","134.9793055","-2.05992890","0.41970512","517.98200","170.000963","168.236243","169.980730","168.640522","100.000000","0.000000","-1.12333771"
"111.300","4074","135.1390349","-2.10565120","0.42359180","518.35436","170.002192","168.236128","169.981632","168.640560","100.000000","0.000000","-1.10553816"
"111.310","4074","135.2949558","-2.12210810","0.41671647","518.72766","170.003450","168.236003","169.982534","168.640608","100.000000","0.000000","-1.08256757"
"111.320","4074","135.4495519","-2.12805744","0.41171722","519.10123","170.004714","168.235875","169.983453","168.640653","100.000000","0.000000","-1.05949760"
"111.330","4075","135.6014984","-2.11299168","0.41047010","519.47537","170.005990","168.235741","169.984403","168.640691","100.000000","0.000000","-1.03622888"
"111.340","4075","135.7509105","-2.14688310","0.40449598","519.85002","170.007267","168.235606","169.985347","168.640717","100.000000","0.000000","-1.00991024"
"111.350","4076","135.8990554","-2.20525312","0.39615836","520.22492","170.008544","168.235472","169.986288","168.640736","100.000000","0.000000","-0.98206664"
"111.360","4076","136.0457487","-2.23622589","0.40296831","520.60057","170.009850","168.235328","169.987229","168.640774","100.000000","0.000000","-0.95730680"
"111.370","4076","136.1942968","-2.25569754","0.41141666","520.97650","170.011165","168.235194","169.988173","168.640803","100.000000","0.000000","-0.93244733"
"111.380","4077","136.3465544","-2.25216694","0.42314182","521.35302","170.012499","168.235078","169.989123","168.640813","100.000000","0.000000","-0.90738859"
"111.390","4077","136.5010790","-2.24560403","0.42799071","521.73015","170.013821","168.234963","169.990080","168.640854","100.000000","0.000000","-0.88007632"
"111.400","4078","136.6567373","-2.23752496","0.42940148","522.10760","170.015136","168.234848","169.991040","168.640912","100.000000","0.000000","-0.85163728"
"111.410","4078","136.8152709","-2.19654736","0.43467361","522.48615","170.016442","168.234742","169.992029","168.640950","100.000000","0.000000","-0.82638030"
"111.420","4078","136.9746179","-2.17668250","0.43870106","522.86498","170.017760","168.234621","169.993014","168.640989","100.000000","0.000000","-0.80142165"
"111.430","4079","137.1355914","-2.19904310","0.44023918","523.24438","170.019104","168.234467","169.993994","168.641027","100.000000","0.000000","-0.77705963"
"111.440","4079","137.2966710","-2.17947142","0.44157609","523.62433","170.020435","168.234339","169.994966","168.641078","100.000000","0.000000","-0.75342696"
"111.450","4079","137.4578035","-2.13893360","0.44281240","524.00456","170.021760","168.234224","169.995936","168.641136","100.000000","0.000000","-0.73015896"
"111.460","4080","137.6213138","-2.09338189","0.44186915","524.38573","170.023123","168.234109","169.996954","168.641165","100.000000","0.000000","-0.70500158"
"111.470","4080","137.7841121","-2.04804470","0.43804820","524.76730","170.024483","168.233984","169.997978","168.641206","100.000000","0.000000","-0.68107071"
"111.480","4081","137.9454866","-2.00313658","0.42847184","525.14970","170.025837","168.233840","169.999014","168.641274","100.000000","0.000000","-0.65959285"
"111.490","4081","138.1041009","-1.94946544","0.41073122","525.53290","170.027197","168.233702","170.000045","168.641334","100.000000","0.000000","-0.64096545"
"111.500","4081","138.2613350","-1.89141280","0.38890848","525.91652","170.028560","168.233568","170.001072","168.641392","100.000000","0.000000","-0.62376328"
"111.510","4082","138.3524214","-1.86140166","0.20028463","526.30086","170.029914","168.233443","170.002109","168.641440","100.000000","0.000000","-0.60397600"
"111.520","4082","138.3987756","-1.83244768","0.03064195","526.68527","170.031283","168.233315","170.003139","168.641498","100.000000","0.000000","-0.58558064"
"111.530","4083","138.3556654","-1.80560800","-0.10103842","527.06985","170.032685","168.233181","170.004157","168.641574","100.000000","0.000000","-0.56996912"
"111.540","4083","138.3299689","-1.76088320","-0.11751412","527.45449","170.034054","168.233046","170.005187","168.641638","100.000000","0.000000","-0.55435797"
"111.550","4083","138.3129792","-1.70721584","-0.07638750","527.83916","170.035408","168.232912","170.006224","168.641696","100.000000","0.000000","-0.53874700"
"111.560","4084","138.4189540","-1.64892800","0.19824425","528.22494","170.036781","168.232797","170.007280","168.641763","100.000000","0.000000","-0.52761052"
"111.570","4084","138.5502175","-1.59117331","0.41124000","528.61109","170.038154","168.232672","170.008330","168.641837","100.000000","0.000000","-0.51667286"
"111.580","4084","138.7320584","-1.53448493","0.50096376","528.99799","170.039526","168.232528","170.009366","168.641923","100.000000","0.000000","-0.50613286"
"111.590","4085","138.9437775","-1.50263642","0.56527405","529.38565","170.040906","168.232390","170.010429","168.641990","100.000000","0.000000","-0.49778048"
"111.600","4085","139.1704358","-1.48320784","0.61687760","529.77368","170.042288","168.232256","170.011504","168.642048","100.000000","0.000000","-0.49052192"
"111.610","4086","139.3912604","-1.51448886","0.57345615","530.16303","170.043661","168.232131","170.012579","168.642096","100.000000","0.000000","-0.48594800"
"111.620","4086","139.6015119","-1.53595002","0.52632011","530.55280","170.045040","168.232003","170.013651","168.642147","100.000000","0.000000","-0.48190430"
"111.630","4086","139.7906173","-1.53777142","0.47175489","530.94340","170.046432","168.231869","170.014717","168.642205","100.000000","0.000000","-0.47892102"
"111.640","4087","139.9591849","-1.54756595","0.42504306","531.33454","170.047805","168.231722","170.015782","168.642262","100.000000","0.000000","-0.47786042"
"111.650","4087","140.1174835","-1.56134704","0.38225792","531.72596","170.049168","168.231568","170.016848","168.642320","100.000000","0.000000","-0.47776116"
"111.660","4088","140.2619581","-1.55636781","0.37404937","532.11829","170.050579","168.231462","170.017914","168.642397","100.000000","0.000000","-0.47825837"
"111.670","4088","140.4086976","-1.53622752","0.37629695","532.51090","170.051981","168.231347","170.018982","168.642486","100.000000","0.000000","-0.47905393"
"111.680","4088","140.5599667","-1.48576512","0.39945681","532.90410","170.053363","168.231213","170.020058","168.642602","100.000000","0.000000","-0.48044619"
"111.690","4089","140.7215117","-1.43433331","0.42211471","533.29798","170.054739","168.231091","170.021133","168.642691","100.000000","0.000000","-0.48250105"
"111.700","4089","140.8881946","-1.38241680","0.44452164","533.69220","170.056112","168.230976","170.022208","168.642768","100.000000","0.000000","-0.48488720"
"111.710","4090","141.0663030","-1.33888205","0.45576278","534.08712","170.057494","168.230842","170.023283","168.642854","100.000000","0.000000","-0.48737293"
"111.720","4090","141.2447570","-1.30343578","0.46089958","534.48229","170.058880","168.230717","170.024371","168.642944","100.000000","0.000000","-0.48972614"
"111.730","4090","141.4239022","-1.28416646","0.45382766","534.87795","170.060272","168.230611","170.025485","168.643040","100.000000","0.000000","-0.49181430"
"111.740","4091","141.5977252","-1.26152394","0.44077790","535.27432","170.061658","168.230499","170.026566","168.643117","100.000000","0.000000","-0.49489678"
"111.750","4091","141.7688870","-1.23719480","0.42473920","535.67104","170.063040","168.230384","170.027632","168.643184","100.000000","0.000000","-0.49847640"
"111.760","4091","141.9306209","-1.20019832","0.41100666","536.06874","170.064442","168.230250","170.028726","168.643309","100.000000","0.000000","-0.50235446"
"111.770","4092","142.0904540","-1.16521102","0.40044047","536.46681","170.065837","168.230125","170.029818","168.643414","100.000000","0.000000","-0.50659701"
"111.780","4092","142.2464855","-1.13424210","0.39620697","536.86559","170.067219","168.230019","170.030902","168.643482","100.000000","0.000000","-0.51156851"
"111.790","4093","142.4035169","-1.12241509","0.40042991","537.26462","170.068602","168.229901","170.032000","168.643568","100.000000","0.000000","-0.51614250"
"111.800","4093","142.5610483","-1.12015904","0.40888108","537.66376","170.069984","168.229776","170.033104","168.643664","100.000000","0.000000","-0.52051772"
"111.810","4093","142.7243512","-1.13879480","0.42040132","538.06382","170.071376","168.229690","170.034208","168.643770","100.000000","0.000000","-0.52538982"
"111.820","4094","142.8893245","-1.14997984","0.43038849","538.46422","170.072758","168.229594","170.035312","168.643875","100.000000","0.000000","-0.53016256"
"111.830","4094","143.0576387","-1.14626344","0.43730951","538.86534","170.074122","168.229478","170.036416","168.643981","100.000000","0.000000","-0.53473660"
"111.840","4095","143.2255519","-1.14760739","0.43582858","539.26710","170.075510","168.229382","170.037514","168.644074","100.000000","0.000000","-0.53811710"
"111.850","4095","143.3932646","-1.15148152","0.43014668","539.66920","170.076912","168.229296","170.038608","168.644160","100.000000","0.000000","-0.54090084"
"111.860","4095","143.5549018","-1.17217000","0.42100040","540.07206","170.078285","168.229171","170.039693","168.644256","100.000000","0.000000","-0.54398369"
"111.870","4096","143.7149238","-1.19627566","0.41300627","540.47515","170.079664","168.229059","170.040778","168.644365","100.000000","0.000000","-0.54630408"
"111.880","4096","143.8717156","-1.22721570","0.40731645","540.87869","170.081056","168.228973","170.041862","168.644499","100.000000","0.000000","-0.54709956"
"111.890","4097","144.0264522","-1.23807726","0.40389712","541.28285","170.082429","168.228893","170.042960","168.644608","100.000000","0.000000","-0.54743085"
"111.900","4097","144.1801613","-1.23889960","0.40161304","541.68732","170.083792","168.228816","170.044064","168.644704","100.000000","0.000000","-0.54753004"
"111.910","4097","144.3338842","-1.24582878","0.40483910","542.09268","170.085184","168.228730","170.045158","168.644810","100.000000","0.000000","-0.54743099"
"111.920","4098","144.4880655","-1.25496798","0.40865587","542.49836","170.086573","168.228637","170.046256","168.644918","100.000000","0.000000","-0.54696726"
"111.930","4098","144.6431639","-1.26852722","0.41365409","542.90468","170.087955","168.228531","170.047360","168.645034","100.000000","0.000000","-0.54577414"
"111.940","4099","144.7999718","-1.28320811","0.41797038","543.31138","170.089331","168.228451","170.048464","168.645149","100.000000","0.000000","-0.54325498"
"111.950","4099","144.9576346","-1.29844984","0.42194572","543.71828","170.090704","168.228384","170.049568","168.645264","100.000000","0.000000","-0.54007280"
"111.960","4100","145.1159677","-1.30210509","0.42356298","544.12602","170.092086","168.228288","170.050672","168.645389","100.000000","0.000000","-0.53689069"
"111.970","4100","145.2737894","-1.28740717","0.42372361","544.53406","170.093478","168.228195","170.051776","168.645517","100.000000","0.000000","-0.53334410"
"111.980","4100","145.4305882","-1.23600291","0.42097095","544.94270","170.094890","168.228109","170.052880","168.645651","100.000000","0.000000","-0.52906858"
"111.990","4101","145.5847142","-1.19768374","0.41550028","545.35196","170.096269","168.228016","170.054003","168.645773","100.000000","0.000000","-0.52386518"
"112.000","4101","145.7375040","-1.16590712","0.40867060","545.76152","170.097632","168.227920","170.055136","168.645888","100.000000","0.000000","-0.51819784"
"112.010","4102","145.8873562","-1.14500307","0.40577670","546.17190","170.099005","168.227834","170.056240","168.646013","100.000000","0.000000","-0.51093890"
"112.020","4102","146.0373926","-1.12267592","0.40491466","546.58253","170.100384","168.227754","170.057350","168.646147","100.000000","0.000000","-0.50374638"
"112.030","4102","146.1877978","-1.09750256","0.40811634","546.99367","170.101776","168.227686","170.058474","168.646301","100.000000","0.000000","-0.49668670"
"112.040","4103","146.3369034","-1.07650597","0.40391215","547.40539","170.103174","168.227613","170.059590","168.646454","100.000000","0.000000","-0.48975959"
"112.050","4103","146.4853594","-1.05759776","0.39600504","547.81740","170.104576","168.227536","170.060704","168.646608","100.000000","0.000000","-0.48289876"
"112.060","4104","146.6328891","-1.03406941","0.39705638","548.23018","170.105949","168.227478","170.061827","168.646733","100.000000","0.000000","-0.47434718"
"112.070","4104","146.7796308","-1.00342466","0.39642936","548.64328","170.107318","168.227418","170.062957","168.646861","100.000000","0.000000","-0.46625971"
"112.080","4104","146.9247967","-0.95854710","0.39244560","549.05704","170.108682","168.227350","170.064099","168.646995","100.000000","0.000000","-0.45910049"
"112.090","4105","147.0697736","-0.94790357","0.39148619","549.47130","170.110051","168.227270","170.065216","168.647142","100.000000","0.000000","-0.45141136"
"112.100","4105","147.2146560","-0.95437704","0.39203896","549.88580","170.111424","168.227184","170.066320","168.647296","100.000000","0.000000","-0.44345728"
"112.110","4106","147.3630843","-0.95613062","0.40390965","550.30110","170.112806","168.227136","170.067443","168.647421","100.000000","0.000000","-0.43629806"
"112.120","4106","147.5130609","-0.97224693","0.41555705","550.71666","170.114173","168.227078","170.068573","168.647549","100.000000","0.000000","-0.42900627"
"112.130","4106","147.6661340","-1.01708867","0.42675787","551.13278","170.115507","168.227002","170.069715","168.647683","100.000000","0.000000","-0.42144937"
"112.140","4107","147.8200320","-1.03996229","0.42885759","551.54948","170.116848","168.226938","170.070845","168.647818","100.000000","0.000000","-0.41356085"
"112.150","4107","147.9743424","-1.05185184","0.42640676","551.96648","170.118192","168.226880","170.071968","168.647952","100.000000","0.000000","-0.40550652"
"112.160","4108","148.1268557","-1.04129213","0.42168862","552.38456","170.119546","168.226822","170.073101","168.648115","100.000000","0.000000","-0.39795007"
"112.170","4108","148.2767355","-1.02502370","0.41533397","552.80289","170.120902","168.226768","170.074230","168.648282","100.000000","0.000000","-0.39036029"
"112.180","4109","148.4213484","-0.99733782","0.40570627","553.22171","170.122266","168.226720","170.075354","168.648454","100.000000","0.000000","-0.38270383"
"112.190","4109","148.5655419","-0.99810898","0.40248595","553.64106","170.123610","168.226666","170.076490","168.648608","100.000000","0.000000","-0.37484877"
"112.200","4109","148.7095258","-1.01310864","0.40246932","554.06068","170.124944","168.226608","170.077632","168.648752","100.000000","0.000000","-0.36689440"
"112.210","4110","148.8544635","-1.02230045","0.40652590","554.48109","170.126298","168.226541","170.078784","168.648906","100.000000","0.000000","-0.35973510"
"112.220","4110","149.0002376","-1.02070126","0.41049851","554.90186","170.127642","168.226480","170.079920","168.649059","100.000000","0.000000","-0.35224451"
"112.230","4111","149.1476844","-0.99752010","0.41430321","555.32338","170.128966","168.226432","170.081024","168.649213","100.000000","0.000000","-0.34409133"
"112.240","4111","149.2962232","-0.96313643","0.41536779","555.74546","170.130298","168.226378","170.082147","168.649373","100.000000","0.000000","-0.33620314"
"112.250","4111","149.4453082","-0.92315152","0.41506232","556.16784","170.131632","168.226320","170.083280","168.649536","100.000000","0.000000","-0.32844744"
"112.260","4112","149.5920568","-0.88164026","0.40800399","556.59101","170.132986","168.226282","170.084403","168.649690","100.000000","0.000000","-0.32158660"
"112.270","4112","149.7377894","-0.84195683","0.40219490","557.01440","170.134326","168.226243","170.085536","168.649846","100.000000","0.000000","-0.31469265"
"112.280","4113","149.8814899","-0.80592909","0.39888430","557.43824","170.135642","168.226205","170.086688","168.650010","100.000000","0.000000","-0.30773249"
"112.290","4113","150.0240614","-0.77224874","0.39607423","557.86280","170.136950","168.226134","170.087821","168.650166","100.000000","0.000000","-0.30163390"
"112.300","4113","150.1660685","-0.73974208","0.39351444","558.28772","170.138256","168.226048","170.088944","168.650320","100.000000","0.000000","-0.29596608"
"112.310","4114","150.3087667","-0.69477018","0.39555072","558.71362","170.139571","168.226010","170.090086","168.650474","100.000000","0.000000","-0.29149216"
"112.320","4114","150.4514235","-0.65584298","0.39590874","559.13974","170.140886","168.225962","170.091229","168.650624","100.000000","0.000000","-0.28748203"
"112.330","4115","150.5939973","-0.62900514","0.39291026","559.56626","170.142202","168.225894","170.092371","168.650768","100.000000","0.000000","-0.28439949"
"112.340","4115","150.7364790","-0.60390093","0.39328940","559.99327","170.143523","168.225846","170.093507","168.650918","100.000000","0.000000","-0.28204625"
"112.350","4116","150.8789146","-0.57966352","0.39535736","560.42052","170.144848","168.225808","170.094640","168.651072","100.000000","0.000000","-0.28005766"
"112.360","4116","151.0203617","-0.56690361","0.39121933","560.84842","170.146125","168.225760","170.095782","168.651235","100.000000","0.000000","-0.27995810"
"112.370","4116","151.1615209","-0.55412130","0.38826466","561.27633","170.147402","168.225709","170.096918","168.651402","100.000000","0.000000","-0.27992490"
"112.380","4117","151.3021041","-0.54129422","0.38767670","561.70427","170.148678","168.225651","170.098042","168.651574","100.000000","0.000000","-0.28002442"
"112.390","4117","151.4423048","-0.53450407","0.38594490","562.13263","170.149955","168.225581","170.099171","168.651747","100.000000","0.000000","-0.28144973"
"112.400","4118","151.5823142","-0.53073240","0.38364116","562.56120","170.151232","168.225504","170.100304","168.651920","100.000000","0.000000","-0.28353792"
"112.410","4118","151.7232015","-0.53806778","0.38606319","562.99034","170.152490","168.225475","170.101418","168.652064","100.000000","0.000000","-0.28701797"
"112.420","4119","151.8645635","-0.54651135","0.38859828","563.41969","170.153744","168.225437","170.102528","168.652211","100.000000","0.000000","-0.29069682"
"112.430","4119","152.0068746","-0.55717129","0.39135948","563.84943","170.154992","168.225379","170.103632","168.652365","100.000000","0.000000","-0.29477326"
"112.440","4119","152.1487849","-0.56639745","0.39086630","564.27913","170.156234","168.225322","170.104755","168.652525","100.000000","0.000000","-0.29938026"
"112.450","4120","152.2904947","-0.57490672","0.38874592","564.70880","170.157472","168.225264","170.105888","168.652688","100.000000","0.000000","-0.30425254"
"112.460","4120","152.4321769","-0.59386274","0.38965190","565.13902","170.158739","168.225216","170.106992","168.652842","100.000000","0.000000","-0.30862734"
"112.470","4121","152.5743337","-0.61561822","0.39060095","565.56939","170.160000","168.225174","170.108096","168.652995","100.000000","0.000000","-0.31333370"
"112.480","4121","152.7174397","-0.64297266","0.39163617","566.00005","170.161248","168.225146","170.109200","168.653149","100.000000","0.000000","-0.31870314"
"112.490","4121","152.8603384","-0.65535979","0.39244055","566.43110","170.162477","168.225098","170.110310","168.653296","100.000000","0.000000","-0.32374094"
"112.500","4122","153.0031334","-0.66026328","0.39312952","566.86236","170.163696","168.225040","170.111424","168.653440","100.000000","0.000000","-0.32861290"
"112.510","4122","153.1474491","-0.68081438","0.39703583","567.29364","170.164915","168.225002","170.112518","168.653613","100.000000","0.000000","-0.33239123"
"112.520","4123","153.2919514","-0.70501474","0.39935395","567.72503","170.166134","168.224963","170.113613","168.653782","100.000000","0.000000","-0.33573872"
"112.530","4123","153.4368269","-0.73651358","0.39849569","568.15665","170.167354","168.224925","170.114707","168.653946","100.000000","0.000000","-0.33822452"
"112.540","4124","153.5811909","-0.76142808","0.39695893","568.58868","170.168560","168.224899","170.115808","168.654102","100.000000","0.000000","-0.33964986"
"112.550","4124","153.7252992","-0.78305040","0.39508292","569.02092","170.169760","168.224880","170.116912","168.654256","100.000000","0.000000","-0.34054496"
"112.560","4124","153.8655437","-0.81031378","0.39108418","569.45364","170.170941","168.224832","170.118016","168.654410","100.000000","0.000000","-0.34054496"
"112.570","4125","154.0053204","-0.83242838","0.38571841","569.88640","170.172122","168.224787","170.119123","168.654560","100.000000","0.000000","-0.34054496"
"112.580","4125","154.1441618","-0.84424546","0.37761855","570.31924","170.173302","168.224749","170.120237","168.654704","100.000000","0.000000","-0.34054496"
"112.590","4126","154.2819986","-0.86404877","0.37734284","570.75224","170.174483","168.224710","170.121344","168.654854","100.000000","0.000000","-0.34054496"
"112.600","4126","154.4193331","-0.88784520","0.38097920","571.18532","170.175664","168.224672","170.122448","168.655008","100.000000","0.000000","-0.34054496"
"112.610","4127","154.5557138","-0.90048917","0.37372818","571.61883","170.176826","168.224624","170.123552","168.655142","100.000000","0.000000","-0.34054496"
"112.620","4127","154.6934354","-0.92929526","0.37336313","572.05253","170.178000","168.224573","170.124656","168.655280","100.000000","0.000000","-0.34054496"
"112.630","4127","154.8338388","-0.99042562","0.38677003","572.48659","170.179200","168.224515","170.125760","168.655424","100.000000","0.000000","-0.34054496"
"112.640","4128","154.9761915","-1.01040410","0.39547049","572.92082","170.180374","168.224477","170.126864","168.655574","100.000000","0.000000","-0.34054496"
"112.650","4128","155.1195187","-1.00980664","0.40181772","573.35512","170.181536","168.224448","170.127968","168.655728","100.000000","0.000000","-0.34054496"
"112.660","4129","155.2623552","-1.03017184","0.39608386","573.78966","170.182698","168.224410","170.129082","168.655872","100.000000","0.000000","-0.34054496"
"112.670","4129","155.4041272","-1.04344146","0.39015972","574.22437","170.183853","168.224378","170.130186","168.656029","100.000000","0.000000","-0.34054496"
"112.680","4130","155.5437704","-1.04251990","0.38385504","574.65939","170.184995","168.224358","170.131270","168.656211","100.000000","0.000000","-0.34054496"
"112.690","4130","155.6845885","-1.08283077","0.38868655","575.09475","170.186150","168.224314","170.132374","168.656355","100.000000","0.000000","-0.34054496"
"112.700","4131","155.8259942","-1.14375784","0.39908616","575.53028","170.187312","168.224256","170.133488","168.656480","100.000000","0.000000","-0.34054496"
"112.710","4131","155.9661143","-1.17382946","0.39625152","575.96622","170.188464","168.224218","170.134582","168.656624","100.000000","0.000000","-0.34054496"
"112.720","4131","156.1055685","-1.18572818","0.39202198","576.40224","170.189606","168.224182","170.135686","168.656771","100.000000","0.000000","-0.34090946"
"112.730","4132","156.2436910","-1.16128110","0.38500266","576.83844","170.190730","168.224154","170.136810","168.656925","100.000000","0.000000","-0.34200294"
"112.740","4132","156.3793482","-1.14988754","0.37879280","577.27493","170.191878","168.224118","170.137939","168.657091","100.000000","0.000000","-0.34402462"
"112.750","4133","156.5137728","-1.14502072","0.37298768","577.71156","170.193040","168.224080","170.139072","168.657264","100.000000","0.000000","-0.34651040"
"112.760","4133","156.6475407","-1.17939069","0.37640588","578.14874","170.194163","168.224042","170.140195","168.657408","100.000000","0.000000","-0.34839975"
"112.770","4134","156.7822003","-1.21472451","0.38017674","578.58607","170.195293","168.224000","170.141312","168.657549","100.000000","0.000000","-0.35015647"
"112.780","4134","156.9186432","-1.25198605","0.38465294","579.02369","170.196435","168.223952","170.142416","168.657683","100.000000","0.000000","-0.35164793"
"112.790","4134","157.0559892","-1.26725603","0.38859710","579.46154","170.197571","168.223936","170.143552","168.657824","100.000000","0.000000","-0.35280801"
"112.800","4135","157.1937869","-1.27153024","0.39227524","579.89952","170.198704","168.223936","170.144704","168.657968","100.000000","0.000000","-0.35380240"
"112.810","4135","157.3317711","-1.28158989","0.38996781","580.33802","170.199846","168.223898","170.145827","168.658131","100.000000","0.000000","-0.35390190"
"112.820","4136","157.4688223","-1.30487907","0.38740116","580.77670","170.200989","168.223859","170.146950","168.658282","100.000000","0.000000","-0.35396825"
"112.830","4136","157.6040072","-1.35462733","0.38431608","581.21574","170.202131","168.223821","170.148074","168.658406","100.000000","0.000000","-0.35396827"
"112.840","4137","157.7375240","-1.39432682","0.38248350","581.65512","170.203261","168.223808","170.149197","168.658544","100.000000","0.000000","-0.35396828"
"112.850","4137","157.8702067","-1.42900192","0.38127716","582.09468","170.204384","168.223808","170.150320","168.658688","100.000000","0.000000","-0.35396828"
"112.860","4138","158.0016522","-1.41691907","0.37946581","582.53474","170.205526","168.223798","170.151462","168.658842","100.000000","0.000000","-0.35327197"
"112.870","4138","158.1326577","-1.40610138","0.37786810","582.97498","170.206682","168.223779","170.152598","168.659002","100.000000","0.000000","-0.35241008"
"112.880","4138","158.2627830","-1.39781398","0.37669766","583.41558","170.207862","168.223741","170.153722","168.659174","100.000000","0.000000","-0.35121704"
"112.890","4139","158.3923553","-1.40676160","0.37720086","583.85650","170.209030","168.223715","170.154858","168.659347","100.000000","0.000000","-0.34995757"
"112.900","4139","158.5216512","-1.42432672","0.37854088","584.29760","170.210192","168.223696","170.156000","168.659520","100.000000","0.000000","-0.34866488"
"112.910","4140","158.6507052","-1.40633114","0.37942924","584.73918","170.211354","168.223696","170.157152","168.659664","100.000000","0.000000","-0.34617908"
"112.920","4140","158.7797199","-1.37635398","0.37925742","585.18100","170.212515","168.223690","170.158301","168.659821","100.000000","0.000000","-0.34326240"
